review_id,Asin,Brand,Nation,Rating,Content
23190,B0BY85SLSK,Shuttle Art,US,5,Great markers that last well . Good value on a quality paint marker . I recommend these 100% .
23191,B0BY85SLSK,Shuttle Art,US,1,"Once you’ve used the markers, they don’t last long. We used them once in December m, made sure all the caps were secured, and then the next time we used them 3 months later, they were dry, even after repriming the pen."
23192,B0BY85SLSK,Shuttle Art,US,5,These pens i use alot with art i live the way the pen flows and the tips dont dry out and there is alot of paint inside the pen this is well worth the money
23193,B0BY85SLSK,Shuttle Art,US,5,Easy to use and work quiet well. 5 stars.
23200,B0BYDHRZWF,Coogert,US,3,I like that there are multiple colors to chose from. Just seem to dry out fast.
23204,B0BYDHRZWF,Coogert,US,2,I like the colors. The paint looks good. But they run out ridiculously fast. The pens are not full enough and I’m disappointed in how quickly they run out. I’ll pay for the name brands next time as they last much longer.
23209,B0BYDHRZWF,Coogert,US,5,"I am so used to spending $35-50 on paint markers that work just the same as these. The colors are vibrant, they work amazing and they are very inexpensive compared to the “name brand” that is the same thing! I have bought this pack twice in 4 months just because I’ve used them some much some of them are out of paint, and I got so much use out of them! I have had paint markers dry up and clot, and these don’t do that- if they do they are so easy to fix. Just put a little bit of water in the cap and let them sit and they’re like brand new. I’m sure I’ll order these many more times and I’d love to see even more colors!"
23210,B0BYDHRZWF,Coogert,US,5,These pens are fantastic! They really do have a fine point making them perfect for writing and outlining!
23211,B0BYDHRZWF,Coogert,US,5,There's so many pretty colors that come in this and they wrote really smoothly
23214,B0BYDHRZWF,Coogert,US,1,I tries this and they do bleed and smear
23215,B0BYDHRZWF,Coogert,US,5,"These are perfect paint pens! I'm using them to make shrinky-dinks, and the acrylic holds up perfectly"
23216,B0BYDHRZWF,Coogert,US,5,I am beyond pleased with these markers they are fantastic they work super well you don't have to push on the tip every time you want to go to use them like other paint markers and they are very precise I like the size of the tip it's a fine tip of a sort but yet broad enough to not take you forever to feel something in! I purchased these based on the price and I'm pleased that I did they work as great as some of the more expensive markers that I have that are acrylic paint markers! You will not be disappointed in your purchase and I love the variety of colors has such a great variety more than I'll ever use probably!
23218,B0BYDHRZWF,Coogert,US,2,If you use them on hard surfaces the tip wears down.
23221,B0BYDHRZWF,Coogert,US,2,Run out of paint quickly not worth it
23222,B0BYDHRZWF,Coogert,US,5,"They work as expected, nice range of colors."
23223,B0BYDHRZWF,Coogert,US,5,Perfect for autographs
23224,B0BYDHRZWF,Coogert,US,5,"Granddaughter loved them. She was excited about all the bright colors and the variety of colors. She painted some wooden items, and the paint went on with ease and very little mess. Defiantly would recommend."
23225,B0BYDHRZWF,Coogert,US,5,Works like I neede it to!
23226,B0BYDHRZWF,Coogert,US,1,These markers seem dry. You have to shake them and push down to make the color flow but the ink just does not seem to come out.
23227,B0BYDHRZWF,Coogert,US,4,These markers seem to be great! I just got them today. The only downside is I think my markers were misboxed. I have 2 golds and no red. Kind of a bummer because I use red a lot but they seem nice.
23228,B0BYDHRZWF,Coogert,US,1,***UPDATED REVIEW***Don't waste your money! The colors are true to the marker caps. Paint comes out of the pens smoothly but the paint rubs off if you handle the object you're painting! I'll never recommend them to anyone in the market!FALSE ADVERTISEMENT! If the paint wipes of it's definitely NOT WATERPROOF!
23229,B0BYDHRZWF,Coogert,US,5,I used them on dark color and it worked wonderful! I love it! I'll suggest doing two layers the get perfect cover.
23230,B0BYDHRZWF,Coogert,US,5,"Very nice thin tips, works great for what I was working on."
23232,B0BYDHRZWF,Coogert,US,5,The colors were just what I needed to bring my plain white shoes to life for the Chargers football game. Can’t wait to show them off. They dried quickly and were easy to use.
23234,B0BYDHRZWF,Coogert,US,5,"No drips or unexpected globs. Bright, opaque colors. Will buy again."
23236,B0BYDHRZWF,Coogert,US,5,"lot of pretty color's, takes a steady hand but good results."
23238,B0BYDHRZWF,Coogert,US,3,Some of the tips are missing from the pens and that makes it difficult to create pictures for vocabulary words.
23239,B0BYDHRZWF,Coogert,US,5,Bought this product so I can sign my paintings. Perfect for what I need them for and you can see my signature.
23240,B0BYDHRZWF,Coogert,US,5,The color selection and beautiful choices ! So easy to use our four year old enjoyed them sooo much!
23241,B0BYDHRZWF,Coogert,US,5,I am absolutely obsessed with these pens. The colors are gorgeous they dry so fast and you can use them on so many different things! Your options are limitless.
23245,B0BYDHRZWF,Coogert,US,5,I love my new paint pens. They are fabulous!!
23246,B0BYDHRZWF,Coogert,US,4,"overall, the markers are nice but have some faults.i can’t lie, they’re very pigmented. getting the markers to work was tedious though. sometimes the markers would release too much ink and other times the ink would barely come out.the markers pull up some paper bits and some would crack. layering the colors would result in them mixing even if the color underneath is dry. it can be very annoying when i want a smooth finish. the white had most of the problems for me.i got them discounted for $20 instead of $25. 20 seems about right while 25 seems a bit overboard."
23247,B0BYDHRZWF,Coogert,US,5,If ur looking for good quality paint acrylic markers  this is it you won't regret awesome  colors last a long time flows perfect.
23248,B0BYDHRZWF,Coogert,US,5,"THEY DO NOT LEAK, SMOOTH FLOWING, DO NOT HAVE TO REPEAT OVER, GREAT COLOR"
23249,B0BYDHRZWF,Coogert,US,5,"My son loves paint markers. I’ve tried several different brands, and I like these the best.  They write well and don’t try out as fast."
23250,B0BYDHRZWF,Coogert,US,5,Recommend these thin acrylic markers. Writing is smooth and no need to worry about skipping.
23254,B0BYDHRZWF,Coogert,US,5,These pens were so perfect for my project! I was putting some flowers on my granddaughter’s headboard and footboard that I painted!
23256,B0BYDHRZWF,Coogert,US,5,Perfect on black paper
23257,B0BYDHRZWF,Coogert,US,5,"They work like a charm! Easy to use, good coverage, works on all surfaces."
23258,B0BYDHRZWF,Coogert,US,2,The colors were nice however in many of them the color is not consistent. Example a darker brown came out one color but then as I shook and pressed to wet the drying tip the color was lighter and never matched. Messed up large painting of Pur Lady of Guadalupe
23260,B0BYDHRZWF,Coogert,US,5,"I use them almost every day, paint markers have really changed the way I label, paint, and write things! So versatile, and easy to layer. The down side is that the tips get worn out, and you sometimes the color comes out unevenly if you haven’t shaken it enough."
23262,B0BYDHRZWF,Coogert,US,1,The markers where not good at all. It seemed to release two different shades of color.
23263,B0BYDHRZWF,Coogert,US,3,They work great but by day 3 they were dry and very difficult to use. I didn’t get to use them that much and it’s not that ink ran out .. they try out quickly .
23265,B0BYDHRZWF,Coogert,US,5,Work awesome! Nice quality!
23267,B0BYDHRZWF,Coogert,US,5,These are amazing paint markers. They have a small point so they help with details. We drew some tiny florals on my daughter’s water bottle and we will cover it with dishwasher safe mod podge.  Seems to have a lot of paint in the tube so hopefully they last awhile. Would definitely purchase again!
23268,B0BYDHRZWF,Coogert,US,4,Easy to use!
23269,B0BYDHRZWF,Coogert,US,5,Easy use. Painting quilt squares.
23271,B0BYDHRZWF,Coogert,US,5,I buy a lot of markers. So far these are the best. Long lasting. All of them work. No leaking. Good color. I highly recommend. I’ll be ordering them agaim
23274,B0BYDHRZWF,Coogert,US,4,Loved the silver and gold metallic paints. Lots of colors.
23276,B0BYDHRZWF,Coogert,US,5,This is my second time buying them and got the 36 for more colors. Love these paint pens.
23278,B0BYDHRZWF,Coogert,US,5,Colors are great.
23279,B0BYDHRZWF,Coogert,US,5,Great product. Good quality and lots of color choices. Buy these and enjoy!
23280,B0BYDHRZWF,Coogert,US,5,"We use these to paint decorations on insulin pumps (OmniPod 5's, pictured) they work great. Just helping to make Type 1 Diabetes suck less. :)"
23281,B0BYDHRZWF,Coogert,US,5,"I have only had them a few days, but I love them."
23282,B0BYDHRZWF,Coogert,US,5,I was looking for something to color my 3D prints and these work great. Simple lite press of the tip and paint loads up. With white filament they turn out looking great
23283,B0BYDHRZWF,Coogert,US,2,Some wouldn't work.  As I was using would become dry mid stroke. Wasn't impressed. Returned
23285,B0BYDHRZWF,Coogert,US,1,These are not extra fine whatsoever.
23286,B0BYDHRZWF,Coogert,US,5,"This was such a good find. I was worried it would be just average but they are very nice quality and opaque. The fine tip makes it perfect for details and precise application. The paint flows smoothly and the color selection is beautiful. I am an artist that has tried a few other brands including the popular (and expensive) ones and these are JUST as good quality, they have great usability. I’ve already decorated a number of things around my desk . They mix well while still wet for custom color blends, but with these many colors you’ll have everything you need. I will be trying out other sized markers from this brand when I can, for larger projects. These are skinny and sleek enough to fit into my pencil case. They work well on every surface and they dry with a slightly raised texture off the surface of whatever you’re going to draw on so I recommend grabbing some sort of acrylic finishing seal coat. I use mod podge’s iridescent shimmer acrylic sealer and regular glossy sealer to protect my finished (dried) work.Tips have not frayed whatsoever so far even with moderate use. I do use my art supplies gently with care though, so I am not doing any kind of heavy handed application to deliberately test their strength but from my use of them to customize 8 water bottles so far they are very strong and retain their pointy-ness for continuous fine detailing. Hope this helps I would get these they’re nice and worth the money with the discount especially!I don’t know what the sheerness rating means but I gave it five stars because they are NOT sheer they are OPAQUE and have no issues with sheerness. I only ever needed a single coat for applications and the coverage is beautiful. Have not tried them without a sealer coat on top, except on my stapler and stationary cup and they are still completely fine but It doesn’t get much traffic. I don’t know why anyone would NOT choose to protect their hard work."
23287,B0BYDHRZWF,Coogert,US,5,These pens are wonderful!  I am about to order my 3rd set!
23288,B0BYDHRZWF,Coogert,US,4,"I purchased as I thought it was extra fine tip such as a sharpie.  Found that it's more a ""normal"" sharpie rip in comparison"
23289,B0BYDHRZWF,Coogert,US,5,Good quality and color coverage.
23291,B0BYDHRZWF,Coogert,US,4,You have to shake them before use especially if they’re not something you are using constantly. They work very well!
23292,B0BYDHRZWF,Coogert,US,5,These are so easy to use on canvas or paper
23293,B0BYDHRZWF,Coogert,US,3,Paint does not last long.
23294,B0BYDHRZWF,Coogert,US,5,Don’t smear
23297,B0BYDHRZWF,Coogert,US,4,The markers were pretty vibrant.  I have used about half of them and only one is a little hard to work with. But other that that worth the money!
23298,B0BYDHRZWF,Coogert,US,5,I have used paint pens in the past and they never really worked. The paint would chip or just rub off.These pens worked really well on my glasses case witch my case is a fake leather. The original color was white. The Coverage from the pens were really nice. Over call I love how they work.
23299,B0BYDHRZWF,Coogert,US,5,It's so much easier than painting
23300,B0BYDHRZWF,Coogert,US,5,"I haven't used this method of medium before, I was a little hesitant until I started doodling.  These are wonderful, not out of control medium coming out too quickly, as well as any problem with  saturation being inconsistent.  I am learning how to enhance my watercolour paintings with them, it's a learning experience for sure but so much potential..The set is well thought out in colors and ability to mix a bit. The price is more than reasonable and the personal touch's are so welcoming. There is a pamphlet informing you about the product and use. I will enjoy this set as well as buy more from this company in the future.Highly recommended"
23303,B0BYDHRZWF,Coogert,US,5,Great variety of colors and I love the extra fine tips for the small details. These work great on my 3D prints made of pla filament.
23306,B0BYDHRZWF,Coogert,US,5,I love the size of these perfect for small details
23307,B0BYDHRZWF,Coogert,US,5,These are some great paint pens. I bought some from  another retailer and they were not good! After trying to make them work I threw the old ones away and ordered these from Amazon! So happy with these!
23308,B0BYDHRZWF,Coogert,US,4,"Ink opacity is amazing, it’s great even after drying. It can splatter a little if you write at a certain angle so practice a bit first. Great if you get it discounted closer to $20 bucks to make it worth."
23309,B0BYDHRZWF,Coogert,US,3,"The paint settles and shaking it, even with the ball inside freely moving, does not make the paint in the tube look uniform, there is some pigment that is just stuck in place. I have not had this set of markers all that long.Also, the paint color does resemble the cap color *when dry* but it's disconcerting that it's quite a bit brighter when you're actually painting. Maybe this is just a thing when painting with an acrylic paint pen, but I expected it to be the same color coming out and when dry. You definitely need to do a test before you actually paint your workpiece with it.Despite these flaws, they work fine and are a decently fine tip. Be careful if painting a rough surface, as they will splatter."
23310,B0BYDHRZWF,Coogert,US,5,Holding a pen is easier than a paint brush for straight lines and delicate details.
23314,B0BYDHRZWF,Coogert,US,5,Pens work great. Nice colors.
23315,B0BYDHRZWF,Coogert,US,5,"This product has proven to be one of the easiest tools I've used for creating vibrant and intricate nail art. It was instrumental in designing the colorful family reunion graffiti nails, showcasing its versatility and ease of use. If you're new to nail art, this product is an excellent choice to achieve impressive results with minimal effort. #nailartlover"
23316,B0BYDHRZWF,Coogert,US,5,"Good markers, east to use and good value for your money"
23317,B0BYDHRZWF,Coogert,US,5,Good color
23318,B0BYDHRZWF,Coogert,US,5,Many of the pens have little or no ink ☹️
23319,B0BYDHRZWF,Coogert,US,5,Great product and good quality
23320,B0BYDHRZWF,Coogert,US,5,Exactly what we wanted lightening fast shipping 5 stars 🌟
23321,B0BYDHRZWF,Coogert,US,3,i really like these markers and the variety of colors but some of the markers were dry/just not working. i shook them around a bit and kept pushing them up and down but nothing happened. but the ones that did work were really vibrant but took awhile to dry (and bled)
23322,B0BYDHRZWF,Coogert,US,5,"Nice colors, writes smoothly. There are no color names on the pens, so I made a color swatch."
23323,B0BYDHRZWF,Coogert,US,5,Good quality and easy to use. Love the broad spectrum of colors too!
23325,B0BYDHRZWF,Coogert,US,5,I love these markers but because I use them for certain things I only need certain colors and having to buy the whole pack constantly can be a bit of a hassle is there any way to buy them individually?
23326,B0BYDHRZWF,Coogert,US,5,I have spent more money than I care to admit when it comes to paint pens. Everytime I see a new kind I have to purchase to test them out. These pens are beautiful. They really only require one coat. The nibs are amazing. I love how they dry quickly and they stay the same color as they were before they dry. A lot of pens become a murky grayish color after drying but these keep a nice shiny look. I love them so much I have them subscribed now. These will not disappoint you.
23327,B0BYDHRZWF,Coogert,US,5,I was nicely surprised with these markers/ paint pens. Beautiful colors. Duel tips. Blendable as well. Happy with this purchase.
23328,B0BYDHRZWF,Coogert,US,5,These acrylic paint pens are incredible.  I am so excited to make more with them.
23330,B0BYDHRZWF,Coogert,US,5,They seem to work great.
23331,B0BYDHRZWF,Coogert,US,5,"I’ve tried this brand versus POSCA (which are much more expensive) and these are far superior. The tip is finer, the felt tip doesn’t shed (like the other ones do), and they’re so much brighter and smoother to paint with."
23332,B0BYDHRZWF,Coogert,US,5,"Excellent quality, fast shipping. Absolutely love!"
23333,B0BYDHRZWF,Coogert,US,1,Very disappointed
23334,B0BYDHRZWF,Coogert,US,5,I've been searching for a good set for a good price. I love to color and these are great! I low key think I might buy more just to have them as backup!
23335,B0BYDHRZWF,Coogert,US,4,"Took a little longer to get the color to flow, but once it did these were very easy to use. Pigment is great. Recommend"
23336,B0BYDHRZWF,Coogert,US,3,I use paint pens a lot. These do not measure up. A tiny amount of paint.
23337,B0BYDHRZWF,Coogert,US,2,"I like how many colors there are and that it doesn't bleed through, but it takes a minute to even get the markers to where they're able to be used and they run out really quickly...you have to keep pumping them to get more color. They are also not that ""fine tipped"" and for bigger areas, the color fades out really fast and looks all streaky."
23340,B0BYDHRZWF,Coogert,US,3,They work great the ones I can use. I had several come without a tip.
23343,B0BYDHRZWF,Coogert,US,5,Yes I love these pens I like to draw
23344,B0BYDHRZWF,Coogert,US,5,They dry very quickly and work nicely.  I just hate how you have to push on the tip so often.  But that is common with all acrylic markers.  This package had a good variety and so many markers.  I wish there were more than one white one.  But I love this purchase.
23346,B0BYDHRZWF,Coogert,US,4,Work ok dry out easy if you don't use them so take out and just make a few lines and circles DOODLE just get fresh wet paint in the tips .  That's a tip . LoL
23347,B0BYDHRZWF,Coogert,US,5,I will buy them again
23349,B0BYDHRZWF,Coogert,US,4,"I purchased these extra fine tip acrylic markers for signing my acrylic paintings.  This is a  large set of markers, but it has no color dark enough and with enough pigment to show up on my paintings.  I have another set by a different mfg. that has only 12 colors but has enough darker colors with strong pigments to show up and work well for signing.  I am disappointed with this set. If you need lighter colors and are not concerned with intensity you might like the variety in this set, but I don’t recommend it for signing or good dark values."
23350,B0BYDHRZWF,Coogert,US,3,"I DO NOT Like how difficult it is to get the paint to come out evenly and consistently.I DO NOT like the way the tips tear up paper when the paint isn't flowing properlyI DO NOT Like the way the paint gets sticky by the time I am able to get the pen to work againI DO like the price and I think it is a good valueI DO like the variety and shades of colors that are included in the setI DO like the amount of pens in the setI DO like ""fine liner"" tip, it's perfect for tight spaces,  details, and smaller surfaces"
23351,B0BYDHRZWF,Coogert,US,5,Great product well worth the price
23353,B0BYDHRZWF,Coogert,US,3,Not all that we received work and some the mixing ball is stuck so you can’t get the paint to blend but they are a good price for those that actually work. Likely wouldn’t buy again.
23354,B0BYDHRZWF,Coogert,US,5,Great quality
23356,B0BYDHRZWF,Coogert,US,5,I only wish there was more variety in the colors some are very similar in tone and value.
23357,B0BYDHRZWF,Coogert,US,2,There's really only 4 ish colors then various shades of said color. And what's with 2 random Florescent colors? It would have been an excellent addition if there were more colors. They are not at all consistent with the flow of paint and tend to pool on the paper. I won't buy them again and I don't recommend them. Too much like the nail polish pens. It's like they took one product and are using it under ten different titles.
23358,B0BYDHRZWF,Coogert,US,5,wonderful for Christmas projects
23360,B0BYDHRZWF,Coogert,US,5,I like to paint rocksThey work great
23361,B0BYDHRZWF,Coogert,US,5,na
23362,B0BYDHRZWF,Coogert,US,5,I absolutely love these markers. I use them constantly...on everything. Real paint in a fine tip that doesnt go soft or separate. Just awesome. I will be buying again.
23363,B0BYDHRZWF,Coogert,US,5,"These fine-tip acrylic pens offer brilliant coverage and a fantastic variety of colors. I will purchase them again and again. For art days with my little ones, I use these pens instead of paintbrushes to keep things less messy. They are perfect for art days with my grandkids!"
23364,B0BYDHRZWF,Coogert,US,5,Bought for a friend.  She loves them
23366,B0BYDHRZWF,Coogert,US,5,Work great nice paint pants nice collar variety
23367,B0BYDHRZWF,Coogert,US,3,"These pens are okay for certain applications, but definitely disappointed. I am searching for a cost effective alternative to POSCA pens and these are not it. Colors are way too translucent, runny. these would be fine for alot of people...but not if you have posca level expectations. I know"
23370,B0BYDHRZWF,Coogert,US,5,Easy to use with great coverage with just 1 coat
23371,B0BYDHRZWF,Coogert,US,1,I tried some of the yellows yesterday and the paint flooded out and destroyed my painting. I am more than annoyed. It waisted alot of my time and money paints and canvas are not cheap.<br><br>I have used three more using them to put the head of a pin size dots on my painting. After maybe 20 dots they refuse to work.<br><br>The colors are really pretty but what good is that if you can't use them. Buyer beware.
23372,B0BYDHRZWF,Coogert,US,5,They shipped quickly and the produce was as described
23373,B0BYDHRZWF,Coogert,US,1,It’s not as permanent as it stated
23375,B0BYDHRZWF,Coogert,US,5,Nice smooth writing
23378,B0BYDHRZWF,Coogert,US,5,"I am absolutely loving these pens! I'm using them on a 3D printed item and they are working up fantastic! Beautiful colors, smooth application. Highly recommend."
23379,B0BYDHRZWF,Coogert,US,5,These are nice〰️great colors...Fine marking.
23381,B0BYDHRZWF,Coogert,US,5,I love love love these for different projects. I definitely will be ordering more of these over time. They are so precise and the colors are amazing!!!
23382,B0BYDHRZWF,Coogert,US,5,Arrived on tome and as advertised. Quality small pens and bright coors.
23383,B0BYDHRZWF,Coogert,US,4,Pens work well on what I tried them on.
23384,B0BYDHRZWF,Coogert,US,5,Good quality!!
23386,B0BYDHRZWF,Coogert,US,5,These work amazing! Colors are so beautiful. They write nice as well.
23388,B0BYDHRZWF,Coogert,US,4,"I was iffy about them, but ended up buying these and another brand. These were way better than the other brand i got. Also really useful  to make them clear so it’s easy to see when you can stop shaking/pushing the tip. Overall, they are still holding up great after multiple uses."
23393,B0BYDHRZWF,Coogert,US,4,Missing 1 pen otherwise ok
23394,B0BYDHRZWF,Coogert,US,5,These are the best I’ve had other than Poscas.  They flow perfectly and draw precisely.  The colors are really opaque and pretty. Dries quickly. We used them to make holiday ornaments and they came out beautifully.  Highly recommend.
23396,B0BYDHRZWF,Coogert,US,5,"Excellent acrylic markers and they write on everything. Also, these ARE the exact same markers as Grabbie, but at 1/2 the price with more colors. I have both. Same barrel, writing on the barrel, tip, all of it. The only difference is the cap. Excellent markers."
23397,B0BYDHRZWF,Coogert,US,5,I didn’t have any real expectations of these other than the basics.  These paint pens are the best!  They have super fine tips and a very clean line.  The colors are vibrant and the paint flows well.  The quality and price are both excellent!
23398,B0BYDHRZWF,Coogert,US,5,"Nice size, not too big"
23399,B0BYDHRZWF,Coogert,US,5,Love this set Fine point with great pigment. covers and flows well. Really happy with them!
23400,B0BYDHRZWF,Coogert,US,5,Love these… amazing colors
23401,B0BYDHRZWF,Coogert,US,5,They are not as vibrant as I hoped but they still work perfect for what I needed them for.
23402,B0BYDHRZWF,Coogert,US,5,Hoping to sell as ornaments. The color dries quickly.
23403,B0BYDHRZWF,Coogert,US,1,"Most of the pens arrived dried out and not useable , either very old or stored improperly.Sounds like you have a lot of color choices, but only a few colors were useable ."
23404,B0BYDHRZWF,Coogert,US,5,"These are the best fine tip budget friendly acrylic markers out there! The colors are so bright, and they write so well. I’ve made tons of art (and sold!) using these."
23406,B0BYDHRZWF,Coogert,US,1,"I tried all colors out. The next day I was going to use on epoxy charvuterie boards, they were dried out. I finally got some out but the top was so hard that the ink had to come out the sides."
23410,B0BYDHRZWF,Coogert,US,5,Love how nice these write! they prime super quick and can be used on so many surfaces!
23413,B0BYDHRZWF,Coogert,US,4,fine pens and a good color selection. No brand name visible and no colornames/numbers.  They are identical to the Flysea paint markers (which I also own). Only more colors.
23415,B0BYDHRZWF,Coogert,US,5,Love the assortment of colors. The fine tips are great.
23416,B0BYDHRZWF,Coogert,US,5,"The colors are gorgeous, easy to use"
23419,B0BYDHRZWF,Coogert,US,5,"These are great fine point pens, colors are true to pen cover. Pump to start, but don't need pumping over and over, they just work.  My favorite set... so many colors.  Wish they had honey color to paint Winnie the pooh...👍"
23421,B0BYDHRZWF,Coogert,US,3,"These markers are brilliant! Great pigment and flow, amazing coverage. Honestly awesome for their price and I would have given them 5 stars however some, maybe 3 of the pens, came with faulty tips so I can’t use them but other than that I’d buy them again."
23423,B0BYDHRZWF,Coogert,US,3,"It’s good for a gift for those who are an artist , for others well it’s like paint , soon these tips are all sort of mix up and the color is no longer pure"
23424,B0BYDHRZWF,Coogert,US,4,Colors were bright and vibrant
23428,B0BYDHRZWF,Coogert,US,5,"Just used these for little accents on our water color paintings. They write so smoothly that I want to write with them everyday. Goodbye pens, hello paint markers!!"
23429,B0BYDHRZWF,Coogert,US,5,Great acrylic paint pens!
23432,B0BYDHRZWF,Coogert,US,5,I love the fine point.  The selection of colors is amazing!! I would definitely buy these again!
23436,B0BYDHRZWF,Coogert,US,5,"These are nice paint pens. Opaque color, don't seem to clog. The only color I had issues with was white, but it seems to be an issue with all the brands I've tried."
23437,B0BYDHRZWF,Coogert,US,2,Hard to get paint flowing and comes out crusty
23438,B0BYDHRZWF,Coogert,US,5,pintan precioso
23439,B0BYDHRZWF,Coogert,US,1,You have to use these paint markers at a very specific angle to avoid splattering all over your work. The color is great but the tip and application needs some reworking.
23440,B0BYDHRZWF,Coogert,US,5,Paints cover well & come to the point with oth flooding.
23442,B0BYDHRZWF,Coogert,US,4,"Colors are nice,  need to shake before each use, good value,  would purchase again.."
23443,B0BYDHRZWF,Coogert,US,5,"If you’re looking for acrylic paint pens , look no more. You’ve found it !"
23444,B0BYDHRZWF,Coogert,US,5,"I love these pens!! I was not sure if the quality would be all that great and if it would look like paint.  They are perfect!! They were just what I needed for the project I was working on that needed a narrow brush to reach.  With their narrow points, I am able to get in all the small areas and it is great paint. I would definitely purchase more."
23445,B0BYDHRZWF,Coogert,US,1,The paint didn’t last to long
23447,B0BYDHRZWF,Coogert,US,5,bought these a while ago still going strong. nothing but good working paint markers here. very great all around.. will buy again. wish they had more colors.
23448,B0BYDHRZWF,Coogert,US,5,"These pens are a game changer. I used to use markers, or gelly roll pens. These bring a different level of depth and brightness to my watercolor pieces. I have also used these on acrylic pieces. I am very pleased ❤️"
23449,B0BYDHRZWF,Coogert,US,3,Pens are ok. Colors are not very vivid.
23452,B0BYDHRZWF,Coogert,US,5,Excellent paint pens. Couldn’t be happier.
23453,B0BYDHRZWF,Coogert,US,1,"Immediately after drying, the paint cracks and leaves the work looking awful.  Had to apply several quotes to clean up the cracks but still looks bad.  They were well shaken and used as I have used other acrylic paint markers.  These are just poor quality I guess.  Happend with all the colors I used (20 of them).  Even put them over primer.  I would not recommend this brand."
23454,B0BYDHRZWF,Coogert,US,3,I’m having trouble with paint suddenly running out during use and making a mess on projects : I have years of experience using these types of pens so it’s not that. They will be working fine then suddenly send out a lot of paint. Colors are very nice. You get a wide range is hues.
23455,B0BYDHRZWF,Coogert,US,5,No damaged markers and haven’t try it on anything else than mixed media paper. I’m pleased at the moment.
23456,B0BYDHRZWF,Coogert,US,4,Canvas painting
23458,B0BYDHRZWF,Coogert,US,5,These pens work great. They consistently draw without having globs of paint come out. Good variety of colors as well.
23460,B0BYDHRZWF,Coogert,US,4,"These markers are very thin which is great but my biggest complaint is they don’t flow consistently especially if you write/color on the side. It seems like you have to ensure the tip is directly up for consistent flow. My picture is not all with these paint markers just the finer details. These will work for what I need, I will just have to be more cognizant of how I hold the pen."
23461,B0BYDHRZWF,Coogert,US,5,A mi hija le encantaron
23462,B0BYDHRZWF,Coogert,US,5,Nothing
23463,B0BYDHRZWF,Coogert,US,5,Easter gify
23465,B0BYDHRZWF,Coogert,US,5,GREAT
23466,B0BYDHRZWF,Coogert,US,5,Purchased specifically to paint on wool felt for a patterned robe for a doll I am making. Markers have a wonderful tip. Glad the tips are firm and not soft or bendable. Nice variety of colors. Would buy again!
23468,B0BYDHRZWF,Coogert,US,5,"The markers do not leak, the quality of the paint is really good and the variety is awesome."
23469,B0BYDHRZWF,Coogert,US,5,The markers were perfect. Didn’t go on too thick or too thin. Quick drying and even dry shiny.
23470,B0BYDHRZWF,Coogert,US,5,Colors are awesome
23476,B0BYDHRZWF,Coogert,US,5,My daughter (adult) loves working with these!
23480,B0BYDHRZWF,Coogert,US,1,My packages arrived opened and used.
23481,B0BYDHRZWF,Coogert,US,1,"Got one set, all dried out, including unused ones, within a month. Requested a new set and half of them are already out and several were already pumped for use, so they weren't new."
23485,B0BYDHRZWF,Coogert,US,5,You can't beat these pens for the price.  The case is really nice.
23487,B0BYDHRZWF,Coogert,US,1,"Even when pushing lightly, they splatter ink everywhere! These really are low quality"
23488,B0BYDHRZWF,Coogert,US,5,The only downside I have found is the red is not really red it gets into the small spaces and its easy to use
23490,B0BYDHRZWF,Coogert,US,5,"I was trying to find an extra fine tip acrylic marker and this fits the bill perfectly! I love how quickly the ink comes out the barrel without constant priming.As someone who usually doesn't care for using markers, I think I will get a lot of use out of these (and will purchase again when I run out). VERY pleased!"
23491,B0BYDHRZWF,Coogert,US,5,Great pens!!
23494,B0BYDHRZWF,Coogert,US,4,Fine tips make excellent art
23495,B0BYDHRZWF,Coogert,US,5,Color very nicely
23498,B0BYDHRZWF,Coogert,US,3,"So far, about a third of the markers are only half filled. One had only a drops of paint in it and ran out almost immediately. However, the ones that are filled are decent quality with good coverage, I like the clear nibs, and the flow is excellent. I just wish there was enough paint in them."
23499,B0BYDHRZWF,Coogert,US,5,Great smooth flowing
23500,B0BYDHRZWF,Coogert,US,2,Many of the markers were dry inside so not all of the could be used
23503,B0BYDHRZWF,Coogert,US,1,"It's so watered down that it doesn't hold and runs all over the place, if the tip gets caught on something, it sprays for a couple of centimeters. Don't buy it, garbage"
23504,B0BYDHRZWF,Coogert,US,5,"The tip on these pens and the prime rate in fantastic, quick and very sharp lines can be drawn very easily."
23505,B0BYDHRZWF,Coogert,US,5,"I absolutely love these! They work great!! Easy to use, permanent and the colors are amazing!"
23509,B0BYDHRZWF,Coogert,US,5,These are great! I didn't realize they had two tips (one on each end) which was an added bonus.
23510,B0BYDHRZWF,Coogert,US,5,love these pins great colors
23511,B0BYDHRZWF,Coogert,US,4,Like the product but colors aren’t quite accurate
23515,B0BYDHRZWF,Coogert,US,4,"Paints well, really have to look at paint tops or dab on paper to make sure correct color you want due to no markings to state color. Caps colors are kind of frosted."
23517,B0BYDHRZWF,Coogert,US,5,Love the colors. Very easy to use an no mess afterwards
23518,B0BYDHRZWF,Coogert,US,3,I was disappointed in the colors. They seem to work fine but no primary colors. A lot of very similar shades in each color but colors very muted.
23519,B0BYDHRZWF,Coogert,US,1,They came dry.Cant get ahold of anyone for replacement
